t2	c128	85.21	74.25	12.09	89.519535062s
t2	c256	86.10	74.20	13.63	90.250437791s
t2	c512	85.96	74.51	11.55	88.703285051s
t4	c128	89.38	77.64	20.92	93.825056382s
t4	c256	88.66	77.44	20.09	93.006066904s
t4	c512	86.11	76.10	17.28	90.540728923s
t8	c128	107.29	96.52	60.22	111.632404962s
t8	c256	96.99	86.94	40.15	102.979017298s
t8	c512	88.77	77.81	22.08	93.11873314s
